return-date	order-id	sku	asin	fnsku
2016-03-15	105-8273668-8271463	0B-87RE-5E82	B00HWG71CU	X000YHS8C7
2016-03-14	115-1445490-5262618	1S-MVLJ-BH4R	B00HWHL9RC	X000X6TY81
2016-03-14	116-3155109-2401022	1A-E6LC-LHIG	B003RYOIKO	X000YG84AT
2016-03-13	103-3275423-6318657	FD-4GLI-HMPW	B00GWFKXRC	X000YME69V
2016-03-12	102-0981574-7063445	IF-V0V0-DIJY	B00HVG745A	X000YHS8TZ
2016-03-12	102-5640399-3452219	7901-PK	B01945Y4WG	X000WZDFBF
2016-03-10	107-4566217-8152266	3U-RU5K-R95X	B00V8ZJFTS	X000WXFD53
2016-03-09	114-6517750-2712264	2A-N0FZ-1CC8	B00LAJ2WR4	X000T2SKKR
2016-03-09	106-8280053-0261804	LK-KJQ3-SWVH	B00A7ZGZ8Y	X000W83SF5
2016-03-09	113-2370301-1571409	5T-GBWO-NEAS	B00N23AJYY	X000VS7YWT
2016-03-07	102-7752916-3199430	6934-WPK	B018VI08A4	X000X2LWAN
2016-03-05	114-5577806-3889864	MD-6MXH-5VQM	B00TW22J10	X000YBA70T
2016-03-02	002-4692581-8778648	7P-0D7X-03NZ	B005P0VE7I	X000YME4ZH
2016-03-02	114-9158261-1564209	9R-NIFP-FVUU	B00BFEITBW	X000YBA29Z
2016-03-01	002-3996860-9451410	TU-MM2Q-K4D6	B008CQMKHK	X000WQLP4N
2016-02-28	112-9034685-6527460	V8-GYJ6-6I3Z	B00655PRA2	X000TBJ0E3
2016-02-28	112-9034685-6527460	V8-GYJ6-6I3Z	B00655PRA2	X000TBJ0E3
2016-02-28	109-1287521-2419444	41-WA5A-UCM3	B00LFAY5SM	X000TUJTT5
2016-02-25	109-1287521-2419444	41-WA5A-UCM3	B00LFAY5SM	X000TUJTT5
2016-02-25	116-2157423-7124266	7L-MPPX-GD5O	B00IO68A2M	X000VS7PYB
2016-02-24	107-0502949-0677848	V8-GYJ6-6I3Z	B00655PRA2	X000TBJ0E3
2016-02-22	109-1287521-2419444	41-WA5A-UCM3	B00LFAY5SM	X000TUJTT5
2016-02-22	109-1287521-2419444	41-WA5A-UCM3	B00LFAY5SM	X000TUJTT5
2016-02-22	109-1287521-2419444	41-WA5A-UCM3	B00LFAY5SM	X000TUJTT5
2016-02-19	104-2777625-1337813	DI-6KZA-4WYO	B003VGOT0M	X000VJ8AMB
2016-02-19	107-3287835-2545858	Q7-E865-EK7L	B00MBMGDCY	X000WFUYFF
2016-02-18	102-9607106-3699449	2Y-RDRB-UR6E	B001B38GG0	X000WFUXU1
2016-02-18	112-5155474-1733867	86-O1CX-Q0OR	B004JV8ZUS	X000VPJWT5
2016-02-17	110-7242163-9265848	3U-RU5K-R95X	B00V8ZJFTS	X000WXFD53
2016-02-16	110-1009771-3229041	86-O1CX-Q0OR	B004JV8ZUS	X000VPJWT5
2016-02-16	109-8048934-5257008	307GPCS	B018WY9RYK	X000X0TNU1
2016-02-15	111-2990507-0128237	41-WA5A-UCM3	B00LFAY5SM	X000TUJTT5
2016-02-14	113-9869878-6927409	V8-GYJ6-6I3Z	B00655PRA2	X000TBJ0E3
2016-02-11	106-8766932-2125811	TU-MM2Q-K4D6	B008CQMKHK	X000WQLP4N
2016-02-11	002-1043911-7957840	2Y-RDRB-UR6E	B001B38GG0	X000WFUXU1
2016-02-10	106-2194413-9973849	IM-TMAF-GNNG	B00HWG6ZD6	X000WS4RHD
2016-02-09	106-5561416-7574655	2V-YO9B-B5CY	B00HVG73EW	X000WJA97J
2016-02-07	111-2990507-0128237	41-WA5A-UCM3	B00LFAY5SM	X000TUJTT5
2016-02-07	111-2990507-0128237	41-WA5A-UCM3	B00LFAY5SM	X000TUJTT5
2016-02-06	106-7122549-2059418	86-O1CX-Q0OR	B004JV8ZUS	X000VPJWT5
2016-02-06	102-6260545-9374647	41-WA5A-UCM3	B00LFAY5SM	X000TUJTT5
2016-02-05	114-1175018-5619430	PT-LWY2-83L8	B000M8YMEU	X000VV3HYZ
2016-02-02	110-3519437-8653010	86-O1CX-Q0OR	B004JV8ZUS	X000VPJWT5
2016-02-02	106-4689088-2878629	86-O1CX-Q0OR	B004JV8ZUS	X000VPJWT5
2016-01-31	102-1336989-1907438	41-WA5A-UCM3	B00LFAY5SM	X000TUJTT5
2016-01-29	105-1173021-9398667	IM-TMAF-GNNG	B00HWG6ZD6	X000WS4RHD
2016-01-29	105-9740023-4097855	35-CTY2-XZ1U	B001B38GG0	X000WFUXKL
2016-01-29	108-7420110-7138654	CT-3T67-BOYD	B00V8ZJFTS	X000WJA23F
2016-01-28	104-5973485-8637829	13-ZIU6-I7KS	B00HVG74RI	X000X6V2RH
2016-01-28	109-3999735-8376244	86-O1CX-Q0OR	B004JV8ZUS	X000VPJWT5
2016-01-28	105-0601769-4157066	1V-6HZJ-V0U4	B002YBQQ6K	X000VS7ZR3
2016-01-28	105-0601769-4157066	1V-6HZJ-V0U4	B002YBQQ6K	X000VS7ZR3
2016-01-28	105-0601769-4157066	1V-6HZJ-V0U4	B002YBQQ6K	X000VS7ZR3
2016-01-28	105-0601769-4157066	1V-6HZJ-V0U4	B002YBQQ6K	X000VS7ZR3
2016-01-28	105-0601769-4157066	1V-6HZJ-V0U4	B002YBQQ6K	X000VS7ZR3
2016-01-28	112-4136953-5415463	PT-LWY2-83L8	B000M8YMEU	X000VV3HYZ
2016-01-26	114-6409549-0210655	1V-Z5IH-V2WM	B0163HQRTQ	X000X33O49
2016-01-26	111-0321048-5628240	GY-O2L1-7BD7	B004AU2X2Y	X000X6UXB3
2016-01-26	111-8541930-1497015	Q7-E865-EK7L	B00MBMGDCY	X000WFUYFF
2016-01-25	111-4662575-2789037	1V-Z5IH-V2WM	B0163HQRTQ	X000X33O49
2016-01-25	107-7070651-9351466	41-WA5A-UCM3	B00LFAY5SM	X000TUJTT5
2016-01-25	116-3043443-2078664	PT-LWY2-83L8	B000M8YMEU	X000VV3HYZ
2016-01-23	109-0157352-4609041	LO-VY7O-CHP3	B001K3ENEA	X000VJ7LDF
2016-01-21	104-2205378-6635415	HC-ZNOL-DOMW	B004JV8ZUS	X000VN1VU5
2016-01-21	115-9237764-5722617	PT-LWY2-83L8	B000M8YMEU	X000VV3HYZ
2016-01-20	107-8795055-8269057	86-O1CX-Q0OR	B004JV8ZUS	X000VPJWT5
2016-01-20	109-8919228-5241842	86-O1CX-Q0OR	B004JV8ZUS	X000VPJWT5
2016-01-19	109-4237084-2284224	LH-34QO-9CG7	B00HV4TY78	X000X6V1HD
2016-01-19	102-1535295-8072249	86-O1CX-Q0OR	B004JV8ZUS	X000VPJWT5
2016-01-19	108-7352515-3563403	6T-NEZ3-3CMA	1450813917	X000SO939X
2016-01-17	106-0034908-7140210	35-CTY2-XZ1U	B001B38GG0	X000WFUXKL
2016-01-16	109-0060989-0819447	41-WA5A-UCM3	B00LFAY5SM	X000TUJTT5
2016-01-16	116-3737164-1693867	PT-LWY2-83L8	B000M8YMEU	X000VV3HYZ
2016-01-15	107-9507325-3986624	FR-6LU0-NZCP	B00CUM9CNW	X000WPF62L
2016-01-15	108-2317038-9931469	PT-LWY2-83L8	B000M8YMEU	X000VV3HYZ
2016-01-14	002-2488164-3901037	PT-LWY2-83L8	B000M8YMEU	X000VV3HYZ
2016-01-14	110-0129261-2888233	PT-LWY2-83L8	B000M8YMEU	X000VV3HYZ
2016-01-14	104-9317569-9466614	86-O1CX-Q0OR	B004JV8ZUS	X000VPJWT5
2016-01-14	102-2646485-7439425	2H-LQ3T-4QCP	B017GGGM34	X000WZ3GDH
2016-01-13	116-0361862-1585010	86-O1CX-Q0OR	B004JV8ZUS	X000VPJWT5
2016-01-12	105-9148256-4385055	86-O1CX-Q0OR	B004JV8ZUS	X000VPJWT5
2016-01-12	105-9148256-4385055	86-O1CX-Q0OR	B004JV8ZUS	X000VPJWT5
2016-01-11	102-6765367-5606633	LK-KJQ3-SWVH	B00A7ZGZ8Y	X000W83SF5
2016-01-10	107-1183689-4047418	PT-LWY2-83L8	B000M8YMEU	X000VV3HYZ
2016-01-08	116-5367799-6947413	H1-EM0Q-QWYS	B015TL6PGM	X000WZ2J8Z
2016-01-08	106-8738214-9836261	PT-LWY2-83L8	B000M8YMEU	X000VV3HYZ
2016-01-03	002-5830801-0301050	NN-LOPO-8QA1	B00WJ0Z194	X000WPF16H
2016-01-02	116-7615327-8993839	PT-LWY2-83L8	B000M8YMEU	X000VV3HYZ
2015-12-31	110-5092975-1297021	1O-3HAH-RUF7	B00OTWPEBK	X000WPFI65
2015-12-30	103-1177397-9059451	M9-BBCC-M2OU	B013JAWGC2	X000TR4KUB
2015-12-30	108-9218069-3751469	DI-6KZA-4WYO	B003VGOT0M	X000VJ8AMB
2015-12-29	108-9218069-3751469	DI-6KZA-4WYO	B003VGOT0M	X000VJ8AMB
2015-12-28	108-0134938-6522650	FR-6LU0-NZCP	B00CUM9CNW	X000WPF62L
2015-12-24	106-8421705-8834661	HC-ZNOL-DOMW	B004JV8ZUS	X000VN1VU5
2015-12-22	113-4279298-0269010	CM-PTV2-89UW	B00N15E6TW	X000S65XZJ
2015-12-22	111-7891584-7219430	LV-D3IK-FRF5	B014XA6R2C	X000WPF95P
2015-12-22	114-9052597-2661863	5F-Q6IU-GYJW	B004GXLGH8	X000VS7LLN
2015-12-22	105-3623504-4637850	PT-LWY2-83L8	B000M8YMEU	X000VV3HYZ
2015-12-20	116-6546037-4278648	NG-A4I7-5DD4	B00E0W430W	X000TFQDTJ
2015-12-18	115-7226677-2172266	1O-3HAH-RUF7	B00OTWPEBK	X000WPFI65
2015-12-16	106-3326590-8224220	6T-NRO5-3E8W	B0143IX024	X000TIBC4H
2015-12-16	112-6422444-8829059	8Z-HN1O-2WZQ	B001AAARDY	X000W83VR5
2015-12-16	002-6974075-6561831	6T-NEZ3-3CMA	1450813917	X000SO939X
2015-12-16	002-6974075-6561831	6T-NEZ3-3CMA	1450813917	X000SO939X
2015-12-13	113-4273586-0486609	M9-BBCC-M2OU	B013JAWGC2	X000TR4KUB
2015-12-13	113-4273586-0486609	M9-BBCC-M2OU	B013JAWGC2	X000TR4KUB
2015-12-11	109-9703208-9675466	77-IZR4-9SZU	B007IL3GZK	X000T0I9QJ
2015-12-10	111-5521961-5090638	8K-TQQ2-WAFW	B004GN8UYA	X000S5SWDF
2015-12-10	104-6091713-1605827	JW-YAO0-JDMT	B00DHW5ZYE	X000SDZDGL
2015-12-09	107-9303425-1290647	DE-UBUS-LBEZ	B00BFEEKXS	X000VS831P
2015-12-09	107-6096446-2277046	PT-LWY2-83L8	B000M8YMEU	X000VV3HYZ
2015-12-06	103-3636811-7661059	92-T882-MBI4	B00FGKJQPE	X000RTA8NT
2015-12-04	102-3699756-0841001	7Z-NL63-MRWR	B00C4TS86I	X000UZ1JV5
2015-12-04	108-6583693-9781024	FK-Z805-KKF7	B00J49UTP4	X000SDY2YF
2015-12-02	110-8690222-2768244	G5-N5M0-U8TS	B00V92ZZZS	X000SS6LG7
2017-02-15	116-0743347-9899449	IceKing-SC-70	B01BE5Q4FY	X000YC2AS5
2017-02-14	107-5011212-2111442	IceKing-SC-70	B01BE5Q4FY	X000YC2AS5
2017-02-11	114-8340854-6560215	IceKing-SC-70	B01BE5Q4FY	X000YC2AS5
2017-02-14	113-7086610-8010631	DJR-EAJ-9EG	B01AAP0HS4	X001A4HVHB
2017-02-12	106-1793116-2356255	DJR-EAJ-9EG	B01AAP0HS4	X001A4HVHB
2017-02-11	114-5287160-1613868	XWZ-IMR-COU	B00YFGWRFG	X0019R3RZT
2017-02-11	109-2456496-4248219	94U-BXZ-8IV	B01D3NY9D4	X0014VTI53
2017-02-10	111-7899505-7166656	AQ-YRIS-VXMF	B016PW393G	X000XBWATV
2017-02-17	116-5648481-5786619	7IH-Z7S-D97	B01LQTXEJC	X001A508QL
2017-02-16	002-9560193-3134635	W8J-78P-VIQ	B01F3R96A4	X0015DMNW5
2017-02-16	002-9560193-3134635	W8J-78P-VIQ	B01F3R96A4	X0015DMNW5
2017-02-16	002-9560193-3134635	W8J-78P-VIQ	B01F3R96A4	X0015DMNW5
2017-02-16	002-9560193-3134635	W8J-78P-VIQ	B01F3R96A4	X0015DMNW5
2017-02-16	002-9560193-3134635	W8J-78P-VIQ	B01F3R96A4	X0015DMNW5
2017-02-15	105-6329147-0602620	LZ0-Z8M-ZM6	B00T0QZL40	X001AO1DMZ
2017-02-15	105-3892944-5981006	S3R-Q0H-69E	B01MQD63WX	X001B9AG3B
2017-02-15	110-7902946-4311467	1RH-IR6-MKL	B01F6V6SSK	X001BHC1G3
2017-02-15	110-7902946-4311467	1RH-IR6-MKL	B01F6V6SSK	X001BHC1G3
2017-02-14	116-3398529-1596229	33O-ELG-H3T	B00DI79YUE	X0019ZBXY3
2017-02-14	109-6742214-1813860	J1Y-Z4H-VMY	B01F3R969A	X0019DN3EX
2017-02-14	105-8979927-2584204	D67-G1I-S0V	B00UPGWD5Y	X001B0703T
2017-02-14	107-5345699-8954643	90V-HGE-KZ2	B0193YMHUO	X001A6VS19
2017-02-13	102-6596843-3777010	UYI-FKR-IHB	B01MXGPIZW	X0019TFOQ7
2017-02-13	102-6596843-3777010	UYI-FKR-IHB	B01MXGPIZW	X0019TFOQ7
2017-02-12	105-6102165-9764266	UYI-FKR-IHB	B01MXGPIZW	X0019TFOQ7
2017-02-12	104-8795227-5549859	N0F-3PJ-5FW	B015A9Z25S	X00133H70Z
2017-02-12	115-1420698-8373010	90V-HGE-KZ2	B0193YMHUO	X001A6VS19
2017-02-12	105-6645285-3913811	RPX-D6F-2LV	B01FKQFYCM	X0019A5IAD
2017-02-17	108-6071869-8941068	PP hc4pk	B01LMJ4QZM	B01LMJ4QZM
2017-02-19	102-1166281-6139448	JW-C1O2-JTH5	B01I0WOY5G	X0015JSD7X
2017-02-19	102-1166281-6139448	JW-C1O2-JTH5	B01I0WOY5G	X0015JSD7X
2017-02-19	102-1166281-6139448	JW-C1O2-JTH5	B01I0WOY5G	X0015JSD7X
2017-02-22	104-2764087-2558609	IceKing-SC-70	B01BE5Q4FY	X000YC2AS5
2017-02-21	002-7776760-3918638	IceKing-SC-70	B01BE5Q4FY	X000YC2AS5
2017-02-16	114-9317391-5792268	IceKing-SC-70	B01BE5Q4FY	X000YC2AS5
2017-02-16	115-1976361-6069815	C40 A6 8GB 1TB	B011HNTGVC	X0014AWUCH
