adjusted-date	transaction-item-id	fnsku	sku	product-name	fulfillment-center-id	quantity	reason	disposition
2016-10-18T07:00:00+00:00	5800834774	X0016BLP39	HP Stream 11-r010nr	(Discontinued) HP Stream 11-r010nr 11.6-Inch Notebook (Intel Celeron Processor, 2GB RAM, 32 GB Hard Drive, Windows 10 Home 64- Bit), Cobalt Blue	CMH1	1	3	SELLABLE
2016-10-18T07:00:00+00:00	23886970034	X0014AWUCH	C40 A6 8GB 1TB	Lenovo C40 21.5-Inch All-in-One Touchscreen Desktop (AMD A6, 8 GB RAM, 1 TB HDD, Windows 10) F0B50052US [Discontinued by Manufacturer]	PHL5	1	P	UNSELLABLE
2016-10-16T07:00:00+00:00	49165395605	X0016BLP39	HP Stream 11-r010nr	(Discontinued) HP Stream 11-r010nr 11.6-Inch Notebook (Intel Celeron Processor, 2GB RAM, 32 GB Hard Drive, Windows 10 Home 64- Bit), Cobalt Blue	DFW7	1	3	SELLABLE
2016-10-16T07:00:00+00:00	34519177625	X0013ANGIZ	GH-50	FULL SET 50ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Toughest, Flexible, Expanding Garden and Utility Water Hose, 50 foot, Sprayer, Hanger, Splitter Adapter, Tape	ONT6	-1	D	UNSELLABLE
2016-10-16T07:00:00+00:00	49165394605	X0017Z2JOD	HP Stream 11-r010nr-ULN	(Discontinued) HP Stream 11-r010nr 11.6-Inch Notebook (Intel Celeron Processor, 2GB RAM, 32 GB Hard Drive, Windows 10 Home 64- Bit), Cobalt Blue	DFW7	-1	4	SELLABLE
2016-10-15T07:00:00+00:00	8102902705	X0017Z2JOD	HP Stream 11-r010nr-ULN	(Discontinued) HP Stream 11-r010nr 11.6-Inch Notebook (Intel Celeron Processor, 2GB RAM, 32 GB Hard Drive, Windows 10 Home 64- Bit), Cobalt Blue	EWR9	-1	4	SELLABLE
2016-10-15T07:00:00+00:00	59799704133	X000YC2AS5	IceKing-SC-70	Ice King Extra Large Universal Magnetic Windshield Snow and Ice Cover	CAE1	-1	M	SELLABLE
2016-10-15T07:00:00+00:00	8102903705	X0016BLP39	HP Stream 11-r010nr	(Discontinued) HP Stream 11-r010nr 11.6-Inch Notebook (Intel Celeron Processor, 2GB RAM, 32 GB Hard Drive, Windows 10 Home 64- Bit), Cobalt Blue	EWR9	1	3	SELLABLE
2016-10-13T07:00:00+00:00	128529181135	X0018BLE79	L55W-C5280-T ULN	2016 Newest Toshiba Satellite Fusion 15 L55W 15.6" Flagship Touchscreen Laptop- Intel Core i5-5200U Processor, 8GB RAM, 750GB Hard Drive, HD LED Backlit Display, Webcam, HDMI, Bluetooth, Windows 10	CHA1	1	F	SELLABLE
2016-10-13T07:00:00+00:00	128529216135	X0018BXCSD	HP Stream 11-r020nr ULN	(Discontinued) HP Stream 11.6-Inch Laptop (Intel Celeron, 2 GB RAM, 32 GB SSD, Violet Purple) with Office 365 Personal for One Year	CHA1	-1	M	SELLABLE
2016-10-13T07:00:00+00:00	128529197135	X0018BLE79	L55W-C5280-T ULN	2016 Newest Toshiba Satellite Fusion 15 L55W 15.6" Flagship Touchscreen Laptop- Intel Core i5-5200U Processor, 8GB RAM, 750GB Hard Drive, HD LED Backlit Display, Webcam, HDMI, Bluetooth, Windows 10	CHA1	-1	M	SELLABLE
2016-10-13T07:00:00+00:00	34442575625	X0013ANGIZ	GH-50	FULL SET 50ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Toughest, Flexible, Expanding Garden and Utility Water Hose, 50 foot, Sprayer, Hanger, Splitter Adapter, Tape	ONT6	-1	E	SELLABLE
2016-10-13T07:00:00+00:00	34442576625	X0013ANGIZ	GH-50	FULL SET 50ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Toughest, Flexible, Expanding Garden and Utility Water Hose, 50 foot, Sprayer, Hanger, Splitter Adapter, Tape	ONT6	1	P	UNSELLABLE
2016-10-13T07:00:00+00:00	128529184135	X0018BXCSD	HP Stream 11-r020nr ULN	(Discontinued) HP Stream 11.6-Inch Laptop (Intel Celeron, 2 GB RAM, 32 GB SSD, Violet Purple) with Office 365 Personal for One Year	CHA1	1	F	SELLABLE
2016-10-12T07:00:00+00:00	128486593135	X0017Z2JOD	HP Stream 11-r010nr-ULN	(Discontinued) HP Stream 11-r010nr 11.6-Inch Notebook (Intel Celeron Processor, 2GB RAM, 32 GB Hard Drive, Windows 10 Home 64- Bit), Cobalt Blue	CHA1	-1	4	SELLABLE
2016-10-10T07:00:00+00:00	42631026165	X00150D7BJ	GH-100B-2	New Version FULL SET 100ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Flexible, Expanding Garden and Utility Water Hose, Sprayer, Hanger, Splitter Adapter, Tape	PHL7	-1	M	SELLABLE
2016-10-09T07:00:00+00:00	55035390607	X00150D7B9	GH-75B-2	New Version FULL SET 75ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Flexible, Expanding Garden and Utility Water Hose, 75 foot, Sprayer, Hanger, Splitter Adapter, Tape	OAK4	1	N	SELLABLE
2016-10-09T07:00:00+00:00	122767829062	X000YC2AS5	IceKing-SC-70	Ice King Extra Large Universal Magnetic Windshield Snow and Ice Cover	IND1	1	F	SELLABLE
2016-10-09T07:00:00+00:00	6061474781	X00150D7B9	GH-75B-2	New Version FULL SET 75ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Flexible, Expanding Garden and Utility Water Hose, 75 foot, Sprayer, Hanger, Splitter Adapter, Tape	SAT2	-1	O	UNSELLABLE
2016-10-08T07:00:00+00:00	54965079607	X00150D7B9	GH-75B-2	New Version FULL SET 75ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Flexible, Expanding Garden and Utility Water Hose, 75 foot, Sprayer, Hanger, Splitter Adapter, Tape	OAK4	-1	M	SELLABLE
2016-10-08T07:00:00+00:00	54981712607	X00150D7B9	GH-75B-2	New Version FULL SET 75ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Flexible, Expanding Garden and Utility Water Hose, 75 foot, Sprayer, Hanger, Splitter Adapter, Tape	OAK4	-1	M	SELLABLE
2016-10-08T07:00:00+00:00	122766375062	X000YC2AS5	IceKing-SC-70	Ice King Extra Large Universal Magnetic Windshield Snow and Ice Cover	IND1	-1	M	SELLABLE
2016-10-08T07:00:00+00:00	54965033607	X00150D7B9	GH-75B-2	New Version FULL SET 75ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Flexible, Expanding Garden and Utility Water Hose, 75 foot, Sprayer, Hanger, Splitter Adapter, Tape	OAK4	1	F	SELLABLE
2016-10-06T07:00:00+00:00	5586846775	X0016B9OW3	Acer 17inch Win 7	Acer Aspire 17 Inch Laptop (2.4 Ghz Intel Pentium 2020M Processor, 4GB RAM, 500GB Hard Drive, Windows 7 Home Premium)	CMH2	1	N	SELLABLE
2016-10-06T07:00:00+00:00	54895651607	X00150D7B9	GH-75B-2	New Version FULL SET 75ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Flexible, Expanding Garden and Utility Water Hose, 75 foot, Sprayer, Hanger, Splitter Adapter, Tape	OAK4	-1	E	SELLABLE
2016-10-06T07:00:00+00:00	54895652607	X00150D7B9	GH-75B-2	New Version FULL SET 75ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Flexible, Expanding Garden and Utility Water Hose, 75 foot, Sprayer, Hanger, Splitter Adapter, Tape	OAK4	1	P	UNSELLABLE
2016-10-05T07:00:00+00:00	60785224606	X000YC2AS5	IceKing-SC-70	Ice King Extra Large Universal Magnetic Windshield Snow and Ice Cover	EWR4	-1	M	SELLABLE
2016-10-05T07:00:00+00:00	60798918606	X000YC2AS5	IceKing-SC-70	Ice King Extra Large Universal Magnetic Windshield Snow and Ice Cover	EWR4	1	F	SELLABLE
2016-10-04T07:00:00+00:00	42437291165	X00150D7BJ	GH-100B-2	New Version FULL SET 100ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Flexible, Expanding Garden and Utility Water Hose, Sprayer, Hanger, Splitter Adapter, Tape	PHL7	-1	E	SELLABLE
2016-10-04T07:00:00+00:00	42437292165	X00150D7BJ	GH-100B-2	New Version FULL SET 100ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Flexible, Expanding Garden and Utility Water Hose, Sprayer, Hanger, Splitter Adapter, Tape	PHL7	1	P	UNSELLABLE
2016-10-04T07:00:00+00:00	42455500165	X00150D7BJ	GH-100B-2	New Version FULL SET 100ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Flexible, Expanding Garden and Utility Water Hose, Sprayer, Hanger, Splitter Adapter, Tape	PHL7	-1	D	UNSELLABLE
2016-09-27T07:00:00+00:00	5805034781	X00150D7B9	GH-75B-2	New Version FULL SET 75ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Flexible, Expanding Garden and Utility Water Hose, 75 foot, Sprayer, Hanger, Splitter Adapter, Tape	SAT2	1	P	UNSELLABLE
2016-09-27T07:00:00+00:00	5805033781	X00150D7B9	GH-75B-2	New Version FULL SET 75ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Flexible, Expanding Garden and Utility Water Hose, 75 foot, Sprayer, Hanger, Splitter Adapter, Tape	SAT2	-1	E	SELLABLE
2016-09-25T07:00:00+00:00	39000526633	X0013ANGIZ	GH-50	FULL SET 50ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Toughest, Flexible, Expanding Garden and Utility Water Hose, 50 foot, Sprayer, Hanger, Splitter Adapter, Tape	TPA1	1	F	SELLABLE
